generos,titulo,votos,votacion,nota
Secuestros / Desapariciones,Saw V ,24637.0,5.4,4
Musical,Mamma Mia! La película ,38628.0,5.8,4
Comedia,Mamma Mia! La película ,38628.0,5.8,4
Romance,Mamma Mia! La película ,38628.0,5.8,4
Música,Mamma Mia! La película ,38628.0,5.8,4
Bodas,Mamma Mia! La película ,38628.0,5.8,4
Romance,Algo pasa en Las Vegas ,19127.0,5.2,4
Comedia,Algo pasa en Las Vegas ,19127.0,5.2,4
Comedia romántica,Algo pasa en Las Vegas ,19127.0,5.2,4
Animación,The Facts in the Case of Mister Hollow (C),395.0,6.1,4
Intriga,The Facts in the Case of Mister Hollow (C),395.0,6.1,4
Terror,The Facts in the Case of Mister Hollow (C),395.0,6.1,4
Crimen,The Facts in the Case of Mister Hollow (C),395.0,6.1,4
Años 30,The Facts in the Case of Mister Hollow (C),395.0,6.1,4
Fotografía,The Facts in the Case of Mister Hollow (C),395.0,6.1,4
Cortometraje (animación),The Facts in the Case of Mister Hollow (C),395.0,6.1,4
Terror,La niebla ,34750.0,6.4,4
Intriga,La niebla ,34750.0,6.4,4
Sobrenatural,La niebla ,34750.0,6.4,4
Monstruos,La niebla ,34750.0,6.4,4
Terror,El orfanato ,94898.0,6.7,4
Intriga,El orfanato ,94898.0,6.7,4
Fantástico,El orfanato ,94898.0,6.7,4
Sobrenatural,El orfanato ,94898.0,6.7,4
Casas encantadas,El orfanato ,94898.0,6.7,4
Fantástico,Encantada: La historia de Giselle ,18355.0,5.6,4
Aventuras,Encantada: La historia de Giselle ,18355.0,5.6,4
Romance,Encantada: La historia de Giselle ,18355.0,5.6,4
Musical,Encantada: La historia de Giselle ,18355.0,5.6,4
Cine familiar,Encantada: La historia de Giselle ,18355.0,5.6,4
Cuentos,Encantada: La historia de Giselle ,18355.0,5.6,4
Animación,Shreketefeliz Navidad (La Navidad Con Shrek) (TV),4812.0,5.0,4
Comedia,Shreketefeliz Navidad (La Navidad Con Shrek) (TV),4812.0,5.0,4
Navidad,Shreketefeliz Navidad (La Navidad Con Shrek) (TV),4812.0,5.0,4
Secuela,Shreketefeliz Navidad (La Navidad Con Shrek) (TV),4812.0,5.0,4
Mediometraje,Shreketefeliz Navidad (La Navidad Con Shrek) (TV),4812.0,5.0,4
Telefilm,Shreketefeliz Navidad (La Navidad Con Shrek) (TV),4812.0,5.0,4
Fantástico,Spider-Man 3 ,73590.0,5.4,4
Acción,Spider-Man 3 ,73590.0,5.4,4
Superhéroes,Spider-Man 3 ,73590.0,5.4,4
Cómic,Spider-Man 3 ,73590.0,5.4,4
Marvel Comics,Spider-Man 3 ,73590.0,5.4,4
Secuela,Spider-Man 3 ,73590.0,5.4,4
Fantástico,Un puente hacia Terabithia ,15958.0,6.3,4
Drama,Un puente hacia Terabithia ,15958.0,6.3,4
Aventuras,Un puente hacia Terabithia ,15958.0,6.3,4
Romance,Un puente hacia Terabithia ,15958.0,6.3,4
Adolescencia,Un puente hacia Terabithia ,15958.0,6.3,4
Young Adult,Un puente hacia Terabithia ,15958.0,6.3,4
Musical,Sweeney Todd: El barbero diabólico de la calle Fleet ,68120.0,6.8,4
Thriller,Sweeney Todd: El barbero diabólico de la calle Fleet ,68120.0,6.8,4
Siglo XIX,Sweeney Todd: El barbero diabólico de la calle Fleet ,68120.0,6.8,4
Crimen,Sweeney Todd: El barbero diabólico de la calle Fleet ,68120.0,6.8,4
Asesinos en serie,Sweeney Todd: El barbero diabólico de la calle Fleet ,68120.0,6.8,4
Venganza,Sweeney Todd: El barbero diabólico de la calle Fleet ,68120.0,6.8,4
Terror,Al interior ,6899.0,6.0,4
Thriller,Al interior ,6899.0,6.0,4
Navidad,Al interior ,6899.0,6.0,4
Gore,Al interior ,6899.0,6.0,4
Slasher,Al interior ,6899.0,6.0,4
Asesinos en serie,Al interior ,6899.0,6.0,4
Thriller,Mr. Brooks ,13077.0,6.2,4
Intriga,Mr. Brooks ,13077.0,6.2,4
Asesinos en serie,Mr. Brooks ,13077.0,6.2,4
Crimen,Mr. Brooks ,13077.0,6.2,4
Aventuras,Hacia rutas salvajes (Into the Wild) ,70243.0,7.6,4
Drama,Hacia rutas salvajes (Into the Wild) ,70243.0,7.6,4
Basado en hechos reales,Hacia rutas salvajes (Into the Wild) ,70243.0,7.6,4
Años 90,Hacia rutas salvajes (Into the Wild) ,70243.0,7.6,4
Naturaleza,Hacia rutas salvajes (Into the Wild) ,70243.0,7.6,4
Supervivencia,Hacia rutas salvajes (Into the Wild) ,70243.0,7.6,4
Road Movie,Hacia rutas salvajes (Into the Wild) ,70243.0,7.6,4
Cine independiente USA,Hacia rutas salvajes (Into the Wild) ,70243.0,7.6,4
Terror,Saw III ,30651.0,5.7,4
Intriga,Saw III ,30651.0,5.7,4
Thriller,Saw III ,30651.0,5.7,4
Gore,Saw III ,30651.0,5.7,4
Asesinos en serie,Saw III ,30651.0,5.7,4
Secuestros / Desapariciones,Saw III ,30651.0,5.7,4
Secuela,Saw III ,30651.0,5.7,4
Terror,Wicker Man ,9075.0,3.8,4
Intriga,Wicker Man ,9075.0,3.8,4
Thriller,Wicker Man ,9075.0,3.8,4
Vida rural (Norteamérica),Wicker Man ,9075.0,3.8,4
Sectas,Wicker Man ,9075.0,3.8,4
Remake,Wicker Man ,9075.0,3.8,4
Terror,La matanza de Texas: El origen ,8695.0,4.9,4
Thriller,La matanza de Texas: El origen ,8695.0,4.9,4
Gore,La matanza de Texas: El origen ,8695.0,4.9,4
Slasher,La matanza de Texas: El origen ,8695.0,4.9,4
Precuela,La matanza de Texas: El origen ,8695.0,4.9,4
Años 60,La matanza de Texas: El origen ,8695.0,4.9,4
Animación,El espectro del bosque (C),164.0,3.8,4
Fantástico,El espectro del bosque (C),164.0,3.8,4
Terror,El espectro del bosque (C),164.0,3.8,4
Sobrenatural,El espectro del bosque (C),164.0,3.8,4
Fantasmas,El espectro del bosque (C),164.0,3.8,4
Cortometraje (animación),El espectro del bosque (C),164.0,3.8,4
Musical,Step Up. Bailando ,7309.0,5.7,4
Drama,Step Up. Bailando ,7309.0,5.7,4
Romance,Step Up. Bailando ,7309.0,5.7,4
Baile,Step Up. Bailando ,7309.0,5.7,4
Adolescencia,Step Up. Bailando ,7309.0,5.7,4
Drama,Yo soy la Juani ,14575.0,4.2,4
Adolescencia,Yo soy la Juani ,14575.0,4.2,4
Terror,Silent Hill ,24927.0,5.6,4
Fantástico,Silent Hill ,24927.0,5.6,4
Intriga,Silent Hill ,24927.0,5.6,4
Sobrenatural,Silent Hill ,24927.0,5.6,4
Videojuego,Silent Hill ,24927.0,5.6,4
Thriller,Plan de vuelo: Desaparecida ,22377.0,5.7,4
Intriga,Plan de vuelo: Desaparecida ,22377.0,5.7,4
Aviones,Plan de vuelo: Desaparecida ,22377.0,5.7,4
Secuestros / Desapariciones,Plan de vuelo: Desaparecida ,22377.0,5.7,4
Animación,El sentido de la vida (C),778.0,6.1,4
Comedia,El sentido de la vida (C),778.0,6.1,4
Drama,El sentido de la vida (C),778.0,6.1,4
Musical,El sentido de la vida (C),778.0,6.1,4
Ciencia ficción,El sentido de la vida (C),778.0,6.1,4
Comedia negra,El sentido de la vida (C),778.0,6.1,4
Comedia absurda,El sentido de la vida (C),778.0,6.1,4
Surrealismo,El sentido de la vida (C),778.0,6.1,4
Animación para adultos,El sentido de la vida (C),778.0,6.1,4
Cortometraje (animación),El sentido de la vida (C),778.0,6.1,4
Ciencia ficción,La guerra de los mundos ,81049.0,5.7,4
Acción,La guerra de los mundos ,81049.0,5.7,4
Terror,La guerra de los mundos ,81049.0,5.7,4
Extraterrestres,La guerra de los mundos ,81049.0,5.7,4
Fin del mundo,La guerra de los mundos ,81049.0,5.7,4
Remake,La guerra de los mundos ,81049.0,5.7,4
Terror,El exorcismo de Emily Rose ,21540.0,5.9,4
Intriga,El exorcismo de Emily Rose ,21540.0,5.9,4
Posesiones / Exorcismos,El exorcismo de Emily Rose ,21540.0,5.9,4
Religión,El exorcismo de Emily Rose ,21540.0,5.9,4
Sobrenatural,El exorcismo de Emily Rose ,21540.0,5.9,4
Drama judicial / Abogados/as,El exorcismo de Emily Rose ,21540.0,5.9,4
Basado en hechos reales,El exorcismo de Emily Rose ,21540.0,5.9,4
Comedia,Los dos lados de la cama ,30439.0,5.5,4
Musical,Los dos lados de la cama ,30439.0,5.5,4
Secuela,Los dos lados de la cama ,30439.0,5.5,4
Thriller,Hard Candy ,38887.0,6.8,4
Terror,Hard Candy ,38887.0,6.8,4
Drama,Hard Candy ,38887.0,6.8,4
Thriller psicológico,Hard Candy ,38887.0,6.8,4
Internet / Informática,Hard Candy ,38887.0,6.8,4
Venganza,Hard Candy ,38887.0,6.8,4
Abusos sexuales,Hard Candy ,38887.0,6.8,4
Cine independiente USA,Hard Candy ,38887.0,6.8,4
Romance,"Hitch, especialista en ligues ",37943.0,5.7,4
Comedia,"Hitch, especialista en ligues ",37943.0,5.7,4
Comedia romántica,"Hitch, especialista en ligues ",37943.0,5.7,4
Comedia,El penalti más largo del mundo ,16749.0,4.4,4
Deporte,El penalti más largo del mundo ,16749.0,4.4,4
Fútbol,El penalti más largo del mundo ,16749.0,4.4,4
Fantástico,Tideland ,6930.0,6.0,4
Drama,Tideland ,6930.0,6.0,4
Drama psicológico,Tideland ,6930.0,6.0,4
Drogas,Tideland ,6930.0,6.0,4
Surrealismo,Tideland ,6930.0,6.0,4
Película de culto,Tideland ,6930.0,6.0,4
Terror,Hostel ,29747.0,5.4,4
Gore,Hostel ,29747.0,5.4,4
Secuestros / Desapariciones,Hostel ,29747.0,5.4,4
Drama,Cegados por el deseo (Closer) ,47454.0,6.7,4
Romance,Cegados por el deseo (Closer) ,47454.0,6.7,4
Drama romántico,Cegados por el deseo (Closer) ,47454.0,6.7,4
Celos,Cegados por el deseo (Closer) ,47454.0,6.7,4
Comedia,Chicas malas ,21770.0,5.4,4
Adolescencia,Chicas malas ,21770.0,5.4,4
Colegios & Universidad,Chicas malas ,21770.0,5.4,4
Comedia juvenil,Chicas malas ,21770.0,5.4,4
Acoso escolar / Bullying,Chicas malas ,21770.0,5.4,4
Drama,El aviador ,56728.0,6.4,4
Biográfico,El aviador ,56728.0,6.4,4
Cine dentro del cine,El aviador ,56728.0,6.4,4
Aviones,El aviador ,56728.0,6.4,4
Años 20,El aviador ,56728.0,6.4,4
Años 30,El aviador ,56728.0,6.4,4
Años 40,El aviador ,56728.0,6.4,4
Drama,Algo más que un jefe ,8146.0,5.5,4
Comedia,Algo más que un jefe ,8146.0,5.5,4
Trabajo/empleo,Algo más que un jefe ,8146.0,5.5,4
Intriga,El tren de la bruja (C),1688.0,6.6,4
Terror,El tren de la bruja (C),1688.0,6.6,4
Cortometraje,El tren de la bruja (C),1688.0,6.6,4
Ciencia ficción,Matrix Revolutions ,115216.0,6.0,4
Fantástico,Matrix Revolutions ,115216.0,6.0,4
Acción,Matrix Revolutions ,115216.0,6.0,4
Bélico,Matrix Revolutions ,115216.0,6.0,4
Thriller futurista,Matrix Revolutions ,115216.0,6.0,4
Cyberpunk,Matrix Revolutions ,115216.0,6.0,4
Distopía,Matrix Revolutions ,115216.0,6.0,4
Mundo virtual,Matrix Revolutions ,115216.0,6.0,4
Secuela,Matrix Revolutions ,115216.0,6.0,4
Ciencia ficción,Paycheck ,23064.0,5.7,4
Thriller,Paycheck ,23064.0,5.7,4
Acción,Paycheck ,23064.0,5.7,4
Viajes en el tiempo,Paycheck ,23064.0,5.7,4
Cyberpunk,Paycheck ,23064.0,5.7,4
Thriller futurista,Paycheck ,23064.0,5.7,4
Ciencia ficción,Matrix Reloaded ,85778.0,6.4,4
Fantástico,Matrix Reloaded ,85778.0,6.4,4
Acción,Matrix Reloaded ,85778.0,6.4,4
Thriller,Matrix Reloaded ,85778.0,6.4,4
Thriller futurista,Matrix Reloaded ,85778.0,6.4,4
Cyberpunk,Matrix Reloaded ,85778.0,6.4,4
Distopía,Matrix Reloaded ,85778.0,6.4,4
Mundo virtual,Matrix Reloaded ,85778.0,6.4,4
Internet / Informática,Matrix Reloaded ,85778.0,6.4,4
Secuela,Matrix Reloaded ,85778.0,6.4,4
Terror,Destino final 2 ,18899.0,5.0,4
Sobrenatural,Destino final 2 ,18899.0,5.0,4
Secuela,Destino final 2 ,18899.0,5.0,4
Drama,Lost in Translation ,100880.0,7.1,4
Comedia,Lost in Translation ,100880.0,7.1,4
Comedia dramática,Lost in Translation ,100880.0,7.1,4
Película de culto,Lost in Translation ,100880.0,7.1,4
Romance,Cómo perder a un chico en 10 días ,21754.0,5.3,4
Comedia,Cómo perder a un chico en 10 días ,21754.0,5.3,4
Comedia romántica,Cómo perder a un chico en 10 días ,21754.0,5.3,4
Ciencia ficción,El cazador de sueños ,17623.0,4.4,4
Fantástico,El cazador de sueños ,17623.0,4.4,4
Terror,El cazador de sueños ,17623.0,4.4,4
Sobrenatural,El cazador de sueños ,17623.0,4.4,4
Extraterrestres,El cazador de sueños ,17623.0,4.4,4
Comedia,Escuela de rock ,30229.0,5.7,4
Colegios & Universidad,Escuela de rock ,30229.0,5.7,4
Cine familiar,Escuela de rock ,30229.0,5.7,4
Música,Escuela de rock ,30229.0,5.7,4
Comedia,La magia de Santa Claus ,42.0,3.7,4
Cine familiar,La magia de Santa Claus ,42.0,3.7,4
Navidad,La magia de Santa Claus ,42.0,3.7,4
Romance,Un paseo para recordar ,25413.0,6.5,4
Drama,Un paseo para recordar ,25413.0,6.5,4
Drama romántico,Un paseo para recordar ,25413.0,6.5,4
Adolescencia,Un paseo para recordar ,25413.0,6.5,4
Comedia,Adaptation. El ladrón de orquídeas ,42097.0,7.1,4
Drama,Adaptation. El ladrón de orquídeas ,42097.0,7.1,4
Comedia dramática,Adaptation. El ladrón de orquídeas ,42097.0,7.1,4
Cine dentro del cine,Adaptation. El ladrón de orquídeas ,42097.0,7.1,4
Literatura,Adaptation. El ladrón de orquídeas ,42097.0,7.1,4
Sátira,Adaptation. El ladrón de orquídeas ,42097.0,7.1,4
Drama psicológico,Adaptation. El ladrón de orquídeas ,42097.0,7.1,4
Años 90,Adaptation. El ladrón de orquídeas ,42097.0,7.1,4
Ciencia ficción,Señales ,56629.0,5.9,4
Fantástico,Señales ,56629.0,5.9,4
Intriga,Señales ,56629.0,5.9,4
Terror,Señales ,56629.0,5.9,4
Extraterrestres,Señales ,56629.0,5.9,4
Vida rural (Norteamérica),Señales ,56629.0,5.9,4
Aventuras,El rey escorpión ,18775.0,4.4,4
Acción,El rey escorpión ,18775.0,4.4,4
Antiguo Egipto,El rey escorpión ,18775.0,4.4,4
Cine épico,El rey escorpión ,18775.0,4.4,4
Spin-off,El rey escorpión ,18775.0,4.4,4
Ciencia ficción,La máquina del tiempo ,18938.0,5.1,4
Aventuras,La máquina del tiempo ,18938.0,5.1,4
Viajes en el tiempo,La máquina del tiempo ,18938.0,5.1,4
Steampunk,La máquina del tiempo ,18938.0,5.1,4
Remake,La máquina del tiempo ,18938.0,5.1,4
Comedia,"Jackass, la película ",14591.0,5.0,4
Comedia negra,"Jackass, la película ",14591.0,5.0,4
Basada en una serie,"Jackass, la película ",14591.0,5.0,4
Romance,El diario de Bridget Jones ,95434.0,6.3,4
Comedia,El diario de Bridget Jones ,95434.0,6.3,4
Comedia romántica,El diario de Bridget Jones ,95434.0,6.3,4
Nochevieja / Año nuevo,El diario de Bridget Jones ,95434.0,6.3,4
Comedia,Torrente 2: Misión en Marbella ,49574.0,5.3,4
Secuela,Torrente 2: Misión en Marbella ,49574.0,5.3,4
Policíaco,Torrente 2: Misión en Marbella ,49574.0,5.3,4
Ciencia ficción,Jurassic Park III (Parque Jurásico III) ,33538.0,4.8,4
Aventuras,Jurassic Park III (Parque Jurásico III) ,33538.0,4.8,4
Fantástico,Jurassic Park III (Parque Jurásico III) ,33538.0,4.8,4
Dinosaurios,Jurassic Park III (Parque Jurásico III) ,33538.0,4.8,4
Secuela,Jurassic Park III (Parque Jurásico III) ,33538.0,4.8,4
Comedia,Scary Movie ,110576.0,5.2,4
Terror,Scary Movie ,110576.0,5.2,4
Comedia de terror,Scary Movie ,110576.0,5.2,4
Parodia,Scary Movie ,110576.0,5.2,4
Slasher,Scary Movie ,110576.0,5.2,4
Asesinos en serie,Scary Movie ,110576.0,5.2,4
Comedia absurda,Scary Movie ,110576.0,5.2,4
Colegios & Universidad,Scary Movie ,110576.0,5.2,4
Aventuras,La playa ,42553.0,5.6,4
Intriga,La playa ,42553.0,5.6,4
Drama,La playa ,42553.0,5.6,4
Naturaleza,La playa ,42553.0,5.6,4
Terror,Destino final ,60097.0,5.6,4
Sobrenatural,Destino final ,60097.0,5.6,4
Aviones,Destino final ,60097.0,5.6,4
Comedia,Manolito Gafotas ,14039.0,5.2,4
Aventuras,La momia ,70365.0,6.2,4
Acción,La momia ,70365.0,6.2,4
Fantástico,La momia ,70365.0,6.2,4
Cine épico,La momia ,70365.0,6.2,4
Antiguo Egipto,La momia ,70365.0,6.2,4
Años 20,La momia ,70365.0,6.2,4
Serie de TV,TPH Club (Serie de TV),83.0,4.3,4
Animación,TPH Club (Serie de TV),83.0,4.3,4
Infantil,TPH Club (Serie de TV),83.0,4.3,4
Cine familiar,TPH Club (Serie de TV),83.0,4.3,4
Terror,El proyecto de la bruja de Blair ,97610.0,5.1,4
Intriga,El proyecto de la bruja de Blair ,97610.0,5.1,4
Falso documental,El proyecto de la bruja de Blair ,97610.0,5.1,4
Metraje encontrado,El proyecto de la bruja de Blair ,97610.0,5.1,4
Cine independiente USA,El proyecto de la bruja de Blair ,97610.0,5.1,4
Película de culto,El proyecto de la bruja de Blair ,97610.0,5.1,4
Comedia,Tritón por accidente (Cumpleaños mutante) (TV),120.0,3.9,4
Fantástico,Tritón por accidente (Cumpleaños mutante) (TV),120.0,3.9,4
Comedia juvenil,Tritón por accidente (Cumpleaños mutante) (TV),120.0,3.9,4
Telefilm,Tritón por accidente (Cumpleaños mutante) (TV),120.0,3.9,4
Fantástico,Pequeños guerreros ,19279.0,5.6,4
Acción,Pequeños guerreros ,19279.0,5.6,4
Animación,Pequeños guerreros ,19279.0,5.6,4
Cine familiar,Pequeños guerreros ,19279.0,5.6,4
Muñecos,Pequeños guerreros ,19279.0,5.6,4
Animación,Pokémon: La película ,8901.0,4.9,4
Aventuras,Pokémon: La película ,8901.0,4.9,4
Ciencia ficción,Pokémon: La película ,8901.0,4.9,4
Fantástico,Pokémon: La película ,8901.0,4.9,4
Infantil,Pokémon: La película ,8901.0,4.9,4
Pokémon,Pokémon: La película ,8901.0,4.9,4
Videojuego,Pokémon: La película ,8901.0,4.9,4
Animación,El rey león 2: El tesoro de Simba ,12891.0,5.7,4
Comedia,El rey león 2: El tesoro de Simba ,12891.0,5.7,4
Romance,El rey león 2: El tesoro de Simba ,12891.0,5.7,4
Musical,El rey león 2: El tesoro de Simba ,12891.0,5.7,4
Infantil,El rey león 2: El tesoro de Simba ,12891.0,5.7,4
Secuela,El rey león 2: El tesoro de Simba ,12891.0,5.7,4
África,El rey león 2: El tesoro de Simba ,12891.0,5.7,4
Animales,El rey león 2: El tesoro de Simba ,12891.0,5.7,4
Serie de TV,Embrujadas (Serie de TV),21626.0,5.0,4
Drama,Embrujadas (Serie de TV),21626.0,5.0,4
Fantástico,Embrujadas (Serie de TV),21626.0,5.0,4
Intriga,Embrujadas (Serie de TV),21626.0,5.0,4
Brujería,Embrujadas (Serie de TV),21626.0,5.0,4
Serie de TV,Sexo en Nueva York (Serie de TV),54705.0,6.3,4
Romance,Sexo en Nueva York (Serie de TV),54705.0,6.3,4
Comedia,Sexo en Nueva York (Serie de TV),54705.0,6.3,4
Amistad,Sexo en Nueva York (Serie de TV),54705.0,6.3,4
Comedia romántica,Sexo en Nueva York (Serie de TV),54705.0,6.3,4
Animación,En Busca del Valle Encantado VI: El Secreto de la Roca del Saurio ,1020.0,4.7,4
Aventuras,En Busca del Valle Encantado VI: El Secreto de la Roca del Saurio ,1020.0,4.7,4
Infantil,En Busca del Valle Encantado VI: El Secreto de la Roca del Saurio ,1020.0,4.7,4
Prehistoria,En Busca del Valle Encantado VI: El Secreto de la Roca del Saurio ,1020.0,4.7,4
Dinosaurios,En Busca del Valle Encantado VI: El Secreto de la Roca del Saurio ,1020.0,4.7,4
Secuela,En Busca del Valle Encantado VI: El Secreto de la Roca del Saurio ,1020.0,4.7,4
Animación,Anastasia ,20665.0,6.4,4
Drama,Anastasia ,20665.0,6.4,4
Musical,Anastasia ,20665.0,6.4,4
Infantil,Anastasia ,20665.0,6.4,4
Revolución Rusa,Anastasia ,20665.0,6.4,4
Intriga,Carretera perdida ,31806.0,7.4,4
Cine negro,Carretera perdida ,31806.0,7.4,4
Drama psicológico,Carretera perdida ,31806.0,7.4,4
Thriller psicológico,Carretera perdida ,31806.0,7.4,4
Neo-noir,Carretera perdida ,31806.0,7.4,4
Surrealismo,Carretera perdida ,31806.0,7.4,4
Película de culto,Carretera perdida ,31806.0,7.4,4
Cine independiente USA,Carretera perdida ,31806.0,7.4,4
Aventuras,Liberad a Willy 3. El rescate ,3155.0,3.4,4
Secuela,Liberad a Willy 3. El rescate ,3155.0,3.4,4
Cine familiar,Liberad a Willy 3. El rescate ,3155.0,3.4,4
Animales,Liberad a Willy 3. El rescate ,3155.0,3.4,4
Orcas / Ballenas,Liberad a Willy 3. El rescate ,3155.0,3.4,4
Ciencia ficción,Men in Black (Hombres de negro) ,139755.0,6.2,4
Fantástico,Men in Black (Hombres de negro) ,139755.0,6.2,4
Comedia,Men in Black (Hombres de negro) ,139755.0,6.2,4
Acción,Men in Black (Hombres de negro) ,139755.0,6.2,4
Extraterrestres,Men in Black (Hombres de negro) ,139755.0,6.2,4
Cómic,Men in Black (Hombres de negro) ,139755.0,6.2,4
Marvel Comics,Men in Black (Hombres de negro) ,139755.0,6.2,4
Buddy Film,Men in Black (Hombres de negro) ,139755.0,6.2,4
Acción,Daylight (Pánico en el túnel) ,21038.0,4.8,4
Catástrofes,Daylight (Pánico en el túnel) ,21038.0,4.8,4
Ciencia ficción,Mars Attacks! ,97602.0,5.7,4
Comedia,Mars Attacks! ,97602.0,5.7,4
Parodia,Mars Attacks! ,97602.0,5.7,4
Extraterrestres,Mars Attacks! ,97602.0,5.7,4
Comedia negra,Mars Attacks! ,97602.0,5.7,4
Película de culto,Mars Attacks! ,97602.0,5.7,4
Infantil,101 dálmatas. ¡Más vivos que nunca! ,16564.0,4.6,4
Comedia,101 dálmatas. ¡Más vivos que nunca! ,16564.0,4.6,4
Animales,101 dálmatas. ¡Más vivos que nunca! ,16564.0,4.6,4
Perros/Lobos,101 dálmatas. ¡Más vivos que nunca! ,16564.0,4.6,4
Remake,101 dálmatas. ¡Más vivos que nunca! ,16564.0,4.6,4
Cine familiar,101 dálmatas. ¡Más vivos que nunca! ,16564.0,4.6,4
Animación,En busca del Valle Encantado IV: Viaje a la tierra de las brumas ,1481.0,4.6,4
Aventuras,En busca del Valle Encantado IV: Viaje a la tierra de las brumas ,1481.0,4.6,4
Infantil,En busca del Valle Encantado IV: Viaje a la tierra de las brumas ,1481.0,4.6,4
Prehistoria,En busca del Valle Encantado IV: Viaje a la tierra de las brumas ,1481.0,4.6,4
Dinosaurios,En busca del Valle Encantado IV: Viaje a la tierra de las brumas ,1481.0,4.6,4
Secuela,En busca del Valle Encantado IV: Viaje a la tierra de las brumas ,1481.0,4.6,4
Animación,Ghost in the Shell ,36218.0,7.5,4
Ciencia ficción,Ghost in the Shell ,36218.0,7.5,4
Acción,Ghost in the Shell ,36218.0,7.5,4
Crimen,Ghost in the Shell ,36218.0,7.5,4
Robots,Ghost in the Shell ,36218.0,7.5,4
Animación para adultos,Ghost in the Shell ,36218.0,7.5,4
Película de culto,Ghost in the Shell ,36218.0,7.5,4
Manga,Ghost in the Shell ,36218.0,7.5,4
Cyberpunk,Ghost in the Shell ,36218.0,7.5,4
Thriller futurista,Ghost in the Shell ,36218.0,7.5,4
Internet / Informática,Ghost in the Shell ,36218.0,7.5,4
Serie de TV,Hércules: Sus viajes legendarios (Serie de TV),10962.0,4.2,4
Acción,Hércules: Sus viajes legendarios (Serie de TV),10962.0,4.2,4
Fantástico,Hércules: Sus viajes legendarios (Serie de TV),10962.0,4.2,4
Aventuras,Hércules: Sus viajes legendarios (Serie de TV),10962.0,4.2,4
Mitología,Hércules: Sus viajes legendarios (Serie de TV),10962.0,4.2,4
Antigua Grecia,Hércules: Sus viajes legendarios (Serie de TV),10962.0,4.2,4
Espada y brujería,Hércules: Sus viajes legendarios (Serie de TV),10962.0,4.2,4
Animación,En busca del valle encantado II: Aventuras en el Gran Valle ,3689.0,4.8,4
Aventuras,En busca del valle encantado II: Aventuras en el Gran Valle ,3689.0,4.8,4
Infantil,En busca del valle encantado II: Aventuras en el Gran Valle ,3689.0,4.8,4
Prehistoria,En busca del valle encantado II: Aventuras en el Gran Valle ,3689.0,4.8,4
Dinosaurios,En busca del valle encantado II: Aventuras en el Gran Valle ,3689.0,4.8,4
Secuela,En busca del valle encantado II: Aventuras en el Gran Valle ,3689.0,4.8,4
Serie de TV,Una chica explosiva (Serie de TV),3694.0,4.8,4
Ciencia ficción,Una chica explosiva (Serie de TV),3694.0,4.8,4
Comedia,Una chica explosiva (Serie de TV),3694.0,4.8,4
Adolescencia,Una chica explosiva (Serie de TV),3694.0,4.8,4
Sitcom,Una chica explosiva (Serie de TV),3694.0,4.8,4
Comedia,Clerks ,55601.0,7.4,4
Adolescencia,Clerks ,55601.0,7.4,4
Película de culto,Clerks ,55601.0,7.4,4
Cine independiente USA,Clerks ,55601.0,7.4,4
